# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,7.036986381665072,5.858033254528048,-1.3636032398661768,0,3.0,-4.086012128266088,0.0,0.0,0.0
 0.08910574756849235,7.04889276029874,5.857749836750288,-1.3636032398661768,0.2673172427054771,3.0000000000000004,-4.086012128266088,0.0,-75.91337206975795,0.0
 0.12559245209758063,7.0606126408132885,5.856902871307678,-4.133432016382178,0.37677735629274195,3.000000000000001,-4.203125294506133,0.0,-101.34396520650172,0.0
 0.153362361836409,7.072147140129034,5.855497290036225,-6.947744782741694,0.4600870855092271,3.000000000000002,-4.293235730645461,0.0,-122.31028760401931,0.0
 0.17663166557139223,7.083497375166289,5.853538024771936,-9.793820014912773,0.5298949967141768,3.0000000000000013,-4.353427403198327,0.0,-140.27250370854694,0.0
 0.19705055001430033,7.094664462845372,5.851030007350819,-12.65802805865499,0.591151650042901,2.999999999999996,-4.3817862651601445,0.0,-155.66891871057533,0.0
 0.21547541844979223,7.105649520086596,5.847978169608879,-15.526207405392624,0.6464262553493767,2.999999999999997,-4.377550366207735,0.0,-168.64420262292333,0.0
 0.23242158025862608,7.116453663810278,5.844387443382124,-18.384079351162445,0.6972647407758782,2.999999999999997,-4.341164506376956,0.0,-179.25478489440152,0.0
 0.24822920237407717,7.127078010936733,5.84026276050656,-21.217671253159615,0.7446876071222315,3.0000000000000018,-4.27423204744675,0.0,-187.54941817336262,0.0
 0.26313751941806446,7.137523678386277,5.835609052818195,-24.013717440703456,0.7894125582541934,3.0000000000000058,-4.179371983332266,0.0,-193.604023642515,0.0
 0.2773226191648384,7.147791783079225,5.830431252153034,-26.760009827449313,0.8319678574945154,3.000000000000008,-4.06000286092149,0.0,-197.5345352655748,0.0
 0.2909185554309016,7.157883441935893,5.824734290347087,-29.445676779266485,0.8727556662927051,3.000000000000004,-3.920083734550155,0.0,-197.3391155808531,0.0
 0.3041734072067631,7.167799771876596,5.818523099236358,-32.06137750587029,0.8927806764875617,1.510768323439442,-3.7638446612763596,0.0,-193.66834196660363,0.0
 0.31727844548504164,7.17754188982165,5.811802610656855,-34.59940854063337,0.9134374725955635,1.5762484373845977,-3.5955357123506406,0.0,-189.35518751599756,0.0
 0.3302399002698286,7.187110912691368,5.804577756444584,-37.05372724188682,0.936693201143692,1.7942220942223341,-3.419215855846602,0.0,-184.7104591398597,0.0
 0.34305009185398055,7.1965079574060695,5.796853468435553,-39.4199036110651,0.9624593429621416,2.0113783349131156,-3.2385937190400536,0.0,-179.8126106561936,0.0
 0.35570277490481295,7.205734140886068,5.788634678465768,-41.69501558224065,0.9906456904101609,2.2276972666414,-3.056923324039457,0.0,-174.7349193898855,0.0
 0.3681930588376591,7.214790580051679,5.779926318371237,-43.87750433840331,1.0211614318971731,2.443158350208819,-2.8769508831855055,0.0,-169.54391976001938,0.0
 0.3805173064760609,7.223678391823217,5.770733319987965,-45.9670055911111,1.0539160834268435,2.657740455296306,-2.7009042632464637,0.0,-164.2984845358371,0.0
 0.3926730190649371,7.232398693120999,5.76106061515196,-47.96417074791666,1.088820262698827,2.8714218945851533,-2.530514708300432,0.0,-158.97815464917855,0.0
 0.4046640903425712,7.24095260086534,5.750913135699229,-49.8704891319017,1.1247934765317293,3.0,-2.36706033475191,0.0,-153.4771032269977,0.0
 0.41650709676335024,7.2493412319765556,5.740295813465779,-51.6881194508616,1.1603224957940663,2.999999999999995,-2.2114221118982536,0.0,-147.79495947404433,0.0
 0.42822344002951457,7.2575657033749605,5.729213580287616,-53.41973592906835,1.1954715255925592,2.9999999999999907,-2.0641448821718047,0.0,-142.03225614934013,0.0
 0.43983105828931685,7.265627131980872,5.717671368000747,-55.06839213902834,1.230294380371966,2.9999999999999902,-1.925497973359452,0.0,-136.2704004871416,0.0
 0.45134501550965817,7.273526634714602,5.70567410844118,-56.63740370063607,1.2648362520329897,2.999999999999981,-1.795531795031155,0.0,-130.57385993519944,0.0
 0.4627779772933619,7.281265328496471,5.69322673344492,-58.13024965122589,1.299135137384101,3.000000000000005,-1.6741283341711866,0.0,-124.99243644412853,0.0
 0.4741405986385479,7.28884433024679,5.680334174847975,-59.550491377552746,1.3332230014196589,2.999999999999995,-1.5610446182247133,0.0,-119.56348348145278,0.0
 0.4854418424548111,7.296264756885877,5.667001364486353,-60.9017074558984,1.3671267328684484,3.0,-1.4559490231492043,0.0,-114.31397206713417,0.0
 0.4966892429694759,7.303527725334046,5.653233234196058,-62.18744248415967,1.400868934412443,3.000000000000005,-1.3584508180706067,0.0,-109.26235287121247,0.0
 0.5078891248127034,7.310634352511615,5.6390347158131,-63.41116792623028,1.4344685799421253,2.99999999999998,-1.2681236313880486,0.0,-104.42019165549429,0.0
 0.5190467861363257,7.3175857553388965,5.624410741173483,-64.57625306007002,1.467941563912992,2.9999999999999902,-1.1845236510406498,0.0,-99.79357594288973,0.0
 0.5301666523194809,7.324383050736208,5.609366242113215,-65.68594427049348,1.5013011624624577,3.0000000000000098,-1.1072033956822729,0.0,-95.38430421494783,0.0
 0.5412524054589685,7.331027355623863,5.593906150468304,-66.74335112040218,1.5345584218809205,3.00000000000001,-1.0357218475072014,0.0,-91.19087644503564,0.0
 0.5523070938081334,7.337519786922179,5.578035398074755,-67.75143783978925,1.5677224869284152,3.0,-0.969651659356898,0.0,-87.20930852818213,0.0
