# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.08915263826988604,3.932668591304312,6.1268357553385355,84.80980065072387,0.14436816186703375,-0.17095444127157935,-143.93897336990332,-1.3497161543985645,-1208.841334766283,-13.019167561100925
 0.09724917503938839,3.9329757561217122,6.1279839031291194,75.02237233529436,0.14922052487446172,0.5993134034425216,-134.7299436670527,-1.4551263232653304,-1175.8636163516135,-15.036637389158994
 0.10519074631482465,3.9334814829377813,6.129103139154494,65.68416761584578,0.1600858407028142,1.3681569366454631,-117.06185790333085,-1.5745408508342265,-1099.8654559825889,-17.307920523338257
 0.11289820193625176,3.9341841074817094,6.130193691757882,57.20700342431928,0.1765491411556427,2.136022737135161,-96.24762823004403,-1.7079408801670435,-999.0105090619753,-19.84895534945031
 0.1203224952096902,3.935081965482685,6.131255789282512,49.79005642179616,0.19810072524135428,2.902846546056539,-76.4450068228633,-1.8553053458527473,-881.1431869829267,-22.413785099840922
 0.12751921056868082,3.9361733926698994,6.1322896600716055,43.44871971456618,0.21969087131832615,3.0000000000000018,-59.67347245407575,-2.0166109773338876,-757.0051661872693,-24.74939297292533
 0.13459903371582363,3.937456724772542,6.133295532468388,38.08925701648686,0.2409303407597546,3.000000000000004,-46.34800772201053,-2.191832302581338,-641.9131518218868,-26.88906289811612
 0.14163198054077722,3.938930297519802,6.134273634816085,33.574715953485175,0.2620291812346154,3.0,-36.1001850337972,-2.380941652116621,-542.362999689709,-28.89247892992389
 0.1486569060155648,3.9405924466408697,6.135224195457919,29.764656300382725,0.28310395765897817,3.000000000000004,-28.326778455755512,-2.583909163381207,-459.1497988093151,-30.803963194007697
 0.15569475438285474,3.9424415078649346,6.136147442737117,26.533229638491083,0.3042175027608479,2.999999999999992,-22.445257907555337,-2.8007027854522133,-390.6635969628354,-32.65497845025854
 0.1627560206765248,3.944475816921187,6.137043604996904,23.774649949093504,0.32540130164185815,3.000000000000004,-17.977552278750263,-3.0312882841035464,-334.5854630623168,-34.46733261150481
 0.16984507992756895,3.946693709538816,6.137912910580502,21.4027537769067,0.34666847939499057,3.0,-14.558061390430495,-3.27562924721195,-288.6316652573633,-36.25595825352945
 0.17696274708424328,3.9490935214470126,6.138755587831136,19.348369652728145,0.3680214808650136,3.0,-11.91609914260716,-3.5336870905068523,-250.8203620592776,-38.03101670746659
 0.18410780910681832,3.9516735883749647,6.139571865092033,17.556242609289882,0.3894566669327387,3.0000000000000075,-9.853898527718838,-3.8054210636632884,-219.5257055688039,-39.79939562587191
 0.19127794796410463,3.954432246051864,6.140361970706414,15.982212817617805,0.41096708350459765,2.999999999999996,-8.227392907684987,-4.090788256736864,-193.44910580728853,-41.56574404179762
 0.19847029726746926,3.957367830206899,6.141126133017508,14.590859276228242,0.43254413141469156,3.000000000000004,-6.931331736728828,-4.389743606939719,-171.56575634091837,-43.33317857742392
 0.20568177607136964,3.960478676569261,6.141864580368536,13.353616460900572,0.4541785678263927,3.0,-5.888345563264609,-4.702239905756442,-153.07010973869396,-45.10376338828381
 0.2129092860650727,3.963763120868137,6.142577541102725,12.247300713026938,0.4758610978075019,3.000000000000004,-5.041103280392007,-5.028227806398881,-137.32854389097724,-46.87883669956363
 0.22014982463421434,3.96721949883272,6.143265243563297,11.252968094340257,0.49758271351492683,3.0,-4.346740909299722,-5.367655831598564,-123.8409817427917,-48.65923384412923
 0.22740054607522878,3.9708461461921982,6.143927916093479,10.355031632741522,0.51933487783797,2.9999999999999885,-3.77291056622669,-5.720470381735527,-112.21078263984118,-50.44544043115964
 0.23465879099166445,3.974641398675762,6.144565787036496,9.540578290076624,0.5411096125872771,3.0,-3.2949702660475375,-6.0866157433023504,-102.12150195537852,-52.23769817005692
 0.24192209637630102,3.9786035920126,6.14517908473557,8.798838635036951,0.5628995287411868,2.999999999999996,-2.8939739541840206,-6.466034097701945,-93.31907904533662,-54.03607843293099
 0.24918819421430755,3.9827310619319034,6.1457680375339265,8.12077307654087,0.5846978222552063,2.9999999999999925,-2.555223595219375,-6.858665530377816,-85.59821037533099,-55.84053369114224
 0.25645500352064,3.9870221441628613,6.146332873774792,7.498747204780011,0.6064982501742037,3.0000000000000075,-2.2672177723802776,-7.2644480402751785,-78.79191022492783,-57.65093367214329
 0.26372061888324067,3.9914751744346635,6.14687382180139,6.926275491401123,0.6282950962620056,2.9999999999999925,-2.020881755106032,-7.683317549631775,-72.76348658296368,-59.46709089170347
 0.2709832974166687,3.9960884884765,6.147391109956943,6.3978176793776536,0.6500831318622898,3.0000000000000075,-1.8089988376791333,-8.115207914096365,-67.40034561007462,-61.28877874889525
 0.2782414452890546,4.000860422017561,6.147884966584679,5.908616004289818,0.6718575754794475,3.0,-1.6257867337692178,-8.560050933173788,-62.609182684422734,-63.115744382067405
 0.2854936045133826,4.005789310787035,6.148355620027821,5.454564242557342,0.6936140531524315,2.9999999999999925,-1.46657936869055,-9.017776360994528,-58.31222843030858,-64.94771781295789
 0.29273844039457536,4.010873490514113,6.148803298629593,5.032101717713135,0.7153485607960097,3.0,-1.3275858899574036,-9.488311917407426,-54.444301192712096,-66.78441844733368
 0.2999747298348611,4.016111296927985,6.149228230733222,4.638126995908575,0.737057429116867,3.0,-1.2057067067534493,-9.971583299393492,-50.950478760673214,-68.62555968467532
 0.30720135058206505,4.021501065757839,6.149630644681928,4.269927209016721,0.7587372913584789,3.0000000000000155,-1.0983919919618617,-10.467514192799248,-47.784248413869584,-70.47085216989723
 0.3144172714334607,4.027041132732867,6.150010768818941,3.9251198545188095,0.7803850539126659,3.0,-1.0035320460509645,-10.97602628438763,-44.90602848356604,-72.32000606783559
 0.32162154336518817,4.032729833582258,6.150368831487483,3.6016046139493008,0.8019978697078481,2.9999999999999845,-0.9193717489747335,-11.497039274204498,-42.28197994040174,-74.17273263243447
 0.32881329153358774,4.038565504035201,6.150705061030778,3.2975232621566093,0.8235731142130468,2.9999999999999925,-0.8444433592233459,-12.030470888259,-39.88304595277006,-76.02874526728424
 0.33599170808298445,4.044546479820887,6.151019685792052,3.011226145048895,0.845108363861237,3.0000000000000075,-0.7775133836803072,-12.57623689151554,-37.68417141966086,-77.88776021944702
