# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.196804803866016,4.647601431955001,178.4884342817505,0,1.0,0.020191436091716572,90.0,0.0,0.0
 0.17655160762597044,14.181224992130144,4.648012550795025,178.4884342817505,0.17655160762597047,1.0000000000000002,0.020191436091716572,90.0,0.2455064777708071,0.0
 0.25043920085833193,14.165455688850658,4.648423673915905,178.50657416451594,0.250439200858332,1.0000000000000004,0.019588126023515357,90.0,0.3113338778144842,0.0
 0.30764252958113886,14.149498915936467,4.648834721377701,178.5243834986711,0.3076425295811389,1.0,0.01902115351103729,90.0,0.35970777519988106,0.0
 0.3562847521756594,14.133356695296493,4.649245613240471,178.54188048434136,0.35628475217565947,1.0,0.018487911716573907,90.0,0.39804647208772487,0.0
 0.3995002447906123,14.117031048839648,4.64965626956428,178.55908225871624,0.39950024479061236,1.0,0.017986024949824358,90.0,0.42961842973654235,0.0
 0.43889035670449433,14.100523998474845,4.650066610409184,178.57600497674383,0.4388903567044944,1.0,0.017513320090919233,90.0,0.45625476440240953,0.0
 0.47540265016903355,14.083837566111,4.650476555835247,178.5926638845963,0.4754026501690336,1.0,0.01706781134654372,90.0,0.47911803900538014,4.149228140160358e-13
 0.5096520436349055,14.066973773657027,4.650886025902526,178.6090733868308,0.5096520436349056,1.0000000000000016,0.01664767786399769,90.00000000000001,0.49900620915971067,-4.3844609433661846e-13
 0.542063906572591,14.04993464302184,4.651294940671083,178.62524710768713,0.5420639065725911,1.0,0.01625124940749803,90.0,0.5164969658525329,0.0
 0.5729466429425935,14.03272219611436,4.651703220200979,178.64119794731948,0.5729466429425935,0.9999999999999964,0.015876992268802646,90.0,0.532025015698162,0.0
 0.6025320674403088,14.015338454843492,4.6521107845522724,178.65693813325228,0.6025320674403088,1.0,0.01552349703548007,90.0,0.5459271682565231,0.0
 0.6309994808632899,13.997785441118157,4.6525175537850245,178.6724792676499,0.63099948086329,1.000000000000004,0.015189464768849322,90.0,0.5584703980626763,0.0
 0.658490827151218,13.980065176847273,4.652923447959296,178.6878323707546,0.6584908271512181,1.0,0.014873698915965175,90.0,0.5698702197523491,5.336441076410265e-13
 0.68512066248852,13.962179683939745,4.653328387135145,178.70300792087022,0.6851206624885201,1.0,0.014575096422743995,90.00000000000001,0.5803032190204102,-5.494816803896802e-13
 0.7109829527565485,13.944130984304497,4.653732291372635,178.71801589116401,0.7109829527565487,1.0,0.014292637089300175,90.0,0.5899158935193267,0.0
 0.7361558505750113,13.925921099850438,4.654135080731824,178.73286578367308,0.7361558505750114,1.0,0.01402537868093659,90.0,0.5988310602849909,0.0
 0.7607051399212872,13.907552052486485,4.654536675272773,178.74756666064152,0.7607051399212873,1.0,0.01377244946870107,90.0,0.607152618039362,0.0
 0.7846867756375626,13.889025864121555,4.654936995055542,178.76212717355153,0.7846867756375627,1.0,0.0135330411861451,90.0,0.614969152155948,-6.056962200135655e-13
 0.8081487921495424,13.870344556664557,4.655335960140193,178.77655558995377,0.8081487921495425,1.0,0.013306404903112102,89.99999999999999,0.622356717246145,6.182941596825941e-13
 0.8311327626313229,13.85151015202441,4.655733490586783,178.7908598183721,0.831132762631323,1.0,0.013091846833843832,90.0,0.6293810107048186,0.0
 0.8536749313980929,13.832524672110031,4.656129506455375,178.80504743133403,0.853674931398093,1.0,0.012888720655986296,90.0,0.6360991036197279,0.0
 0.8758071045760396,13.813390138830329,4.65652392780603,178.81912568685365,0.8758071045760397,1.0,0.01269642763219676,90.0,0.6425608234917495,0.0
 0.897557359138792,13.79410857409422,4.656916674698805,178.83310154833666,0.8975573591387921,1.0,0.012514409724017543,90.0,0.6488098773514007,6.642680192176637e-13
 0.9189506135241811,13.774681999810625,4.657307667193763,178.8469817030906,0.9189506135241812,1.0,0.012342148218830517,90.00000000000001,0.6548847753569258,-6.748281994877166e-13
 0.9400090914093523,13.75511243788845,4.657696825350962,178.86077257964976,0.9400090914093524,1.0,0.01217915973834177,90.0,0.6608195854308264,-6.850714158254433e-13
 0.9607527020562501,13.735401910236614,4.658084069230465,178.8744803638378,0.9607527020562502,1.0,0.012024993950681875,89.99999999999999,0.6666445677316001,0.0
 0.9811993548157204,13.715552438764034,4.65846931889233,178.8881110138282,0.9811993548157205,1.0,0.011879231113531261,89.99999999999999,0.6723867012451713,1.4093968957349486e-12
 1.0013652211635267,13.695566045379621,4.658852494396618,178.90167027417957,1.0013652211635267,0.9999999999999944,0.011741478871161472,90.00000000000001,0.6780701303029084,-7.141228698464663e-13
 1.0212649545501038,13.675444751992293,4.65923351580339,178.91516368898996,1.0212649545501038,1.0,0.011611371835898783,90.0,0.6837165401168452,0.0
 1.0409118760500489,13.655190580510961,4.659612303172706,178.92859661418186,1.0409118760500489,1.0,0.011488568604266076,90.0,0.6893454803555475,0.0
 1.0603181320729211,13.634805552844542,4.659988776564625,178.94197422906186,1.0603181320729211,1.0,0.011372749786107167,90.0,0.6949746372748506,0.0
 1.0794948290880384,13.614291690901952,4.660362856039209,178.95530154711406,1.0794948290880384,1.0,0.011263617552320786,90.0,0.700620072427668,0.0
 1.0984521493126067,13.593651016592103,4.660734461656518,178.96858342618285,1.0984521493126067,1.0,0.011160892404403263,90.0,0.7062964248614568,0.0
 1.1171994505363838,13.572885551823914,4.661103513476612,178.98182457801298,1.1171994505363838,1.0,0.011064313724399,90.0,0.7120170893277615,0.0
