# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8206582490197787,4.414086773965274,-0.0751593129337198,0,1.0,-0.9123104311647213,0.0,0.0,0.0
 0.04087075342899334,1.8214934575441082,4.414085678356917,-0.0751593129337198,0.04087075342899333,0.9999999999999998,-0.9123104311647213,0.0,-2.2463482519048434,0.0
 0.06693217309428173,1.8228982023740095,4.41408240031428,-0.1337023374409989,0.0669321730942817,0.9999999999999992,-0.2560701748421307,0.0,-0.9971783879466389,0.0
 0.09175654088594484,1.8248678683416153,4.4140769530110076,-0.158456660497284,0.0917565408859448,0.9999999999999994,-0.106553205784,0.0,-0.5642281675948472,0.0
 0.116100084069121,1.8273978402790596,4.41406934962075,-0.1721919732602935,0.11610008406912097,1.0,-0.0545793934261337,0.0,-0.36463421397988643,0.0
 0.1401805470957437,1.830483503018475,4.414059603317153,-0.18097253396827778,0.14018054709574368,1.0000000000000007,-0.03183286457685774,0.0,-0.2564509838370164,0.0
 0.16408565236824602,1.8341202413919948,4.414047727273865,-0.18710302173413845,0.164085652368246,1.0,-0.0203013684258485,0.0,-0.19131786398599102,0.0
 0.18785778077348086,1.8383034402317524,4.414033734664533,-0.1916510545630287,0.18785778077348084,1.0,-0.013824036908840258,0.0,-0.14909653497809758,0.0
 0.21151994918857603,1.8430284843698808,4.414017638662805,-0.19517900188378756,0.211519949188576,1.0,-0.009898921156477636,0.0,-0.12018497545354252,0.0
 0.23508572966623073,1.8482907586385133,4.413999452442329,-0.19801125463203806,0.2350857296662307,1.0,-0.007377089994051875,0.0,-0.09953249982546097,0.0
 0.2585636277796132,1.8540856478697831,4.413979189176753,-0.2003480685219105,0.2585636277796132,1.000000000000001,-0.0056796415827072766,0.0,-0.08427625339386328,0.0
 0.2819592284410944,1.8604085368958234,4.413956862039722,-0.20231976209155914,0.2819592284410944,1.0,-0.00449289091021387,0.0,-0.07269501613930338,0.0
 0.3052763348377411,1.8672548105487676,4.413932484204886,-0.20401479951738521,0.3052763348377411,1.0,-0.003636579148443147,0.0,-0.06370339089836391,0.0
 0.3285176122775957,1.8746198536607483,4.4139060688458915,-0.2054953476991136,0.3285176122775957,1.0,-0.003001997428021358,0.0,-0.05658939305930745,0.0
 0.3516849712949886,1.8824990510638995,4.413877629136388,-0.20680637448469494,0.3516849712949886,1.0,-0.0025208707997220665,0.0,-0.05087023725455281,0.0
 0.37477980551677836,1.8908877875903538,4.41384717825002,-0.20798121418091195,0.37477980551677836,1.0,-0.00214880973951764,0.0,-0.04620915374142469,0.0
 0.3978031447559243,1.8997814480722446,4.413814729360437,-0.20904510320345462,0.3978031447559243,1.0,-0.0018560509564370957,0.0,-0.042365424902072846,0.0
 0.4207557566254499,1.909175417341705,4.413780295641286,-0.2100175003579194,0.4207557566254499,1.0,-0.0016221698516134977,0.0,-0.03916327680156482,0.0
 0.4436382158078027,1.9190650802308684,4.413743890266216,-0.21091365244077842,0.4436382158078027,1.0,-0.0014327791733478655,0.0,-0.03647193780242848,0.0
 0.4664509523916046,1.929445821571868,4.413705526408871,-0.21174567715056603,0.46645095239160456,0.9999999999999976,-0.0012775314793721146,0.0,-0.0341924772551742,0.0
 0.4891942863047202,1.9403130261968367,4.413665217242903,-0.21252332807809707,0.48919428630472017,1.0,-0.0011488993491810258,0.0,-0.03224894248447346,0.0
 0.5118684522974396,1.951662078937908,4.413622975941956,-0.21325454595307966,0.5118684522974396,1.0000000000000024,-0.0010412523529876087,0.0,-0.030582233135525577,0.0
 0.5344736183697362,1.963488364627215,4.41357881567968,-0.21394586241196992,0.5344736183697362,1.0,-0.0009503681144022659,0.0,-0.029145810162456733,0.0
 0.5570098995657745,1.9757872680968909,4.413532749629721,-0.2146027005854774,0.5570098995657744,0.9999999999999951,-0.0008730080966301931,0.0,-0.027902621154233836,0.0
 0.5794773684397816,1.9885541741790689,4.413484790965727,-0.21522960185776335,0.5794773684397815,1.0,-0.0008066877922285922,0.0,-0.026822872955206554,0.0
 0.601876063093927,2.0017844677058823,4.413434952861347,-0.21583039919883396,0.6018760630939269,1.0,-0.0007494326904825046,0.0,-0.025882392036816422,0.0
 0.6242059934206245,2.0154735335094642,4.413383248490226,-0.21640835120970434,0.6242059934206244,1.0,-0.0006996911690997448,0.0,-0.025061397927520577,0.0
 0.6464671460001082,2.029616756421948,4.413329691026013,-0.21696624681282403,0.6464671460001081,1.0,-0.0006562433866235567,0.0,-0.024343582593426758,0.0
 0.6686594879791989,2.0442095212754667,4.413274293642357,-0.2175064879227336,0.6686594879791988,1.0,-0.000618085461610224,0.0,-0.02371540542046213,0.0
 0.6907829701698944,2.0592472129021533,4.4132170695129025,-0.21803115527219832,0.6907829701698943,1.0,-0.0005844217360408387,0.0,-0.023165547519791316,0.0
 0.7128375295445851,2.074725216134141,4.413158031811299,-0.21854206121542077,0.712837529544585,1.0,-0.000554574141291054,0.0,-0.02268449317399835,0.0
 0.734823091260325,2.090638915803564,4.413097193711194,-0.219040792540088,0.7348230912603249,1.0,-0.0005280144797067081,0.0,-0.02226419624854611,0.0
 0.7567395703123692,2.106983696742554,4.413034568386235,-0.21952874533077985,0.756739570312369,1.0,-0.0005042751286190747,0.0,-0.021897816110366373,0.0
